T	P
10:28:01	385.6
10:28:01	385.6
10:28:01	385.6
10:28:01	385.6
10:28:01	385.6
10:28:11	385.5
10:28:12	385.5
10:28:12	385.5
10:28:12	385.5
10:28:12	385.5
10:28:12	385.5
10:28:12	385.5
10:28:12	385.5
10:28:12	385.5
10:28:12	385.5
10:28:12	385.5
10:28:12	385.5
10:28:14	385.5
10:28:14	385.5
10:28:14	385.5
10:28:15	385.5
10:28:15	385.5
10:28:15	385.5
10:28:15	385.6
10:28:15	385.6
10:28:24	385.6
10:28:34	385.6
10:28:41	385.6
10:28:41	385.6
10:28:41	385.6
10:28:41	385.6
10:28:41	385.6
10:28:41	385.6
10:28:41	385.6
10:28:41	385.6
10:28:41	385.6
10:28:41	385.6
10:28:41	385.6
10:28:41	385.6
10:28:44	385.6
10:28:44	385.6
10:28:44	385.6
10:28:44	385.6
10:28:44	385.6
10:28:45	385.6
10:28:45	385.6
10:28:45	385.6
10:28:45	385.6
10:28:45	385.6
10:28:45	385.6
10:28:45	385.6
10:28:46	385.6
10:28:50	385.6
10:28:50	385.6
10:28:50	385.6
10:29:02	385.5
10:29:18	385.5
10:29:18	385.5
10:29:24	385.6
10:29:24	385.6
10:29:24	385.6
10:29:24	385.6
10:29:24	385.6
10:29:24	385.6
10:29:24	385.6
10:29:24	385.6
10:29:24	385.6
10:29:24	385.6
10:29:24	385.6
10:29:24	385.6
10:29:26	385.6
10:29:26	385.6
10:29:26	385.6
10:29:26	385.6
10:29:26	385.6
10:29:26	385.6
10:29:26	385.6
10:29:26	385.6
10:29:26	385.6
10:29:28	385.6
10:29:28	385.6
10:29:39	385.6
10:29:39	385.6
10:29:39	385.6
10:29:39	385.6
10:29:39	385.6
10:29:54	385.6
10:29:54	385.6
10:29:59	385.6
10:30:00	385.6
10:30:02	385.5
10:30:04	385.5
10:30:04	385.5
10:30:04	385.5
10:30:04	385.5
10:30:04	385.5
10:30:04	385.5
10:30:04	385.5
10:30:04	385.5
10:30:04	385.5
10:30:04	385.5
10:30:04	385.5
10:30:04	385.5
10:30:04	385.5
10:30:04	385.5
10:30:04	385.5
10:30:04	385.5
10:30:16	385.4
10:30:16	385.4
10:30:16	385.4
10:30:16	385.4
10:30:16	385.4
10:30:16	385.4
10:30:16	385.4
10:30:16	385.4
10:30:16	385.4
10:30:16	385.4
10:30:16	385.4
10:30:16	385.4
10:30:16	385.4
10:30:16	385.4
10:30:16	385.4
10:30:16	385.4
10:30:16	385.4
10:30:16	385.4
10:30:16	385.4
10:30:16	385.4
10:30:16	385.4
10:30:18	385.4
10:30:18	385.4
10:30:18	385.4
10:30:21	385.3
10:30:23	385.3
10:30:25	385.4
10:30:26	385.4
10:30:26	385.4
10:30:26	385.4
10:30:27	385.4
10:30:27	385.4
10:30:27	385.4
10:30:30	385.4
10:30:30	385.4
10:30:40	385.4
10:30:40	385.4
10:30:40	385.4
10:30:40	385.4
10:30:40	385.4
10:30:40	385.4
10:30:40	385.4
10:30:45	385.4
10:30:45	385.4
10:30:45	385.4
10:30:45	385.4
10:30:46	385.4
10:30:46	385.4
10:30:46	385.4
10:30:46	385.4
10:30:46	385.4
10:30:57	385.3
10:30:57	385.3
10:30:57	385.3
10:30:57	385.3
10:30:57	385.3
10:30:57	385.3
10:30:57	385.3
10:30:57	385.3
10:30:57	385.3
10:30:57	385.3
10:30:57	385.3
10:30:57	385.3
10:30:57	385.3
10:30:57	385.3
10:30:57	385.3
10:30:59	385.3
10:30:59	385.3
10:30:59	385.2
10:30:59	385.2
10:30:59	385.2
10:30:59	385.2
10:30:59	385.2
10:30:59	385.2
10:30:59	385.2
10:30:59	385.2
10:30:59	385.2
10:30:59	385.2
10:31:02	385.2
10:31:02	385.1
10:31:02	385.2
10:31:03	385.2
10:31:03	385.2
10:31:03	385.2
10:31:03	385.2
10:31:03	385.2
10:31:03	385.2
10:31:03	385.2
10:31:03	385.2
10:31:03	385.2
10:31:03	385.2
10:31:03	385.2
10:31:03	385.2
10:31:03	385.2
10:31:03	385.2
10:31:03	385.2
10:31:03	385.2
10:31:03	385.2
10:31:03	385.2
10:31:14	385.2
10:31:14	385.2
10:31:14	385.2
10:31:14	385.2
10:31:14	385.2
10:31:14	385.2
10:31:14	385.2
10:31:14	385.2
10:31:14	385.2
10:31:14	385.2
10:31:14	385.2
10:31:14	385.2
10:31:14	385.2
10:31:15	385.3
10:31:15	385.3
10:31:15	385.3
10:31:15	385.3
10:31:15	385.3
10:31:15	385.3
10:31:15	385.3
10:31:15	385.3
10:31:15	385.3
10:31:15	385.3
10:31:15	385.3
10:31:15	385.3
10:31:15	385.3
10:31:16	385.3
10:31:22	385.3
10:31:25	385.3
10:31:26	385.3
10:31:26	385.3
10:31:26	385.3
10:31:26	385.3
10:31:26	385.3
10:31:26	385.3
10:31:26	385.3
10:31:26	385.3
10:31:26	385.3
10:31:26	385.3
10:31:26	385.3
10:31:31	385.3
10:31:31	385.3
10:31:31	385.3
10:31:31	385.3
10:31:31	385.3
10:31:31	385.3
10:31:31	385.3
10:31:31	385.3
10:31:31	385.3
10:31:31	385.3
10:31:32	385.4
10:31:34	385.4
10:31:37	385.3
10:31:37	385.3
10:31:37	385.3
10:31:37	385.3
10:31:37	385.3
10:31:37	385.3
10:31:37	385.3
10:31:37	385.3
10:31:37	385.3
10:31:39	385.3
10:31:39	385.3
10:31:39	385.3
10:31:39	385.3
10:31:39	385.3
10:31:39	385.3
10:31:39	385.3
10:31:39	385.3
10:31:39	385.3
10:31:39	385.3
10:31:44	385.3
10:31:44	385.3
10:31:44	385.3
10:31:44	385.3
10:31:44	385.3
10:31:44	385.3
10:31:44	385.3
10:31:44	385.3
10:31:44	385.3
10:31:44	385.3
10:31:44	385.3
10:31:48	385.3
10:31:48	385.3
10:31:48	385.3
10:31:48	385.3
10:31:48	385.3
10:31:48	385.3
10:31:48	385.3
10:31:48	385.3
10:31:48	385.3
10:31:48	385.3
10:31:48	385.3
10:31:51	385.3
10:31:51	385.3
10:31:52	385.3
10:31:52	385.3
10:31:52	385.3
10:31:52	385.3
10:31:52	385.3
10:31:52	385.3
10:31:53	385.3
10:31:53	385.3
10:31:55	385.2
10:31:55	385.2
10:31:55	385.2
10:31:55	385.2
10:31:55	385.2
10:31:55	385.2
10:31:55	385.2
10:31:55	385.2
10:31:55	385.2
10:31:55	385.2
10:31:55	385.2
10:31:55	385.2
10:31:55	385.2
10:31:55	385.2
10:31:56	385.2
10:31:56	385.2
10:31:56	385.2
10:31:56	385.2
10:31:56	385.2
10:31:57	385.2
10:32:01	385.1
10:32:01	385.1
10:32:01	385.1
10:32:01	385.1
10:32:01	385.1
10:32:01	385.1
10:32:01	385.1
10:32:01	385.1
10:32:01	385.1
10:32:01	385.1
10:32:02	385.1
10:32:02	385.2
10:32:02	385.1
10:32:02	385.1
10:32:03	385.1
10:32:07	385.2
10:32:09	385.2
10:32:11	385.2
10:32:11	385.2
10:32:12	385.1
10:32:12	385.1
10:32:12	385.1
10:32:12	385.1
10:32:12	385.1
10:32:12	385.1
10:32:12	385.1
10:32:12	385.1
10:32:12	385.1
10:32:12	385.1
10:32:12	385.1
10:32:12	385.1
10:32:12	385.1
10:32:12	385.1
10:32:12	385.1
10:32:12	385.1
10:32:12	385.1
10:32:12	385.1
10:32:12	385.1
10:32:12	385.1
10:32:12	385.1
10:32:12	385.1
10:32:13	385.1
10:32:13	385.1
10:32:13	385.1
10:32:13	385.1
10:32:13	385.1
10:32:13	385.1
10:32:13	385.1
10:32:13	385.1
10:32:14	385.2
10:32:14	385.2
10:32:14	385.2
10:32:15	385.1
10:32:15	385.1
10:32:15	385.1
10:32:15	385.1
10:32:15	385.1
10:32:15	385.1
10:32:15	385.1
10:32:15	385.1
10:32:15	385.1
10:32:15	385.1
10:32:15	385.1
10:32:16	385.2
10:32:16	385.2
10:32:16	385.2
10:32:30	385.2
10:32:30	385.2
10:32:30	385.2
10:32:30	385.2
10:32:30	385.2
10:32:30	385.2
10:32:30	385.2
10:32:30	385.2
10:32:30	385.2
10:32:31	385.2
10:32:31	385.2
10:32:31	385.2
10:32:31	385.2
10:32:31	385.2
10:32:31	385.2
10:32:31	385.2
10:32:32	385.2
10:32:32	385.2
10:32:32	385.2
10:32:32	385.2
10:32:32	385.2
10:32:32	385.2
10:32:32	385.2
10:32:32	385.2
10:32:32	385.2
10:32:32	385.2
10:32:32	385.2
10:32:32	385.2
10:32:32	385.2
10:32:32	385.2
10:32:32	385.2
10:32:32	385.2
10:32:32	385.2
10:32:32	385.2
10:32:33	385.2
10:32:33	385.2
10:32:34	385.3
10:32:34	385.3
10:32:35	385.3
10:32:35	385.3
10:32:35	385.3
10:32:36	385.3
10:32:37	385.3
10:32:39	385.3
10:32:39	385.3
10:32:39	385.3
10:32:39	385.3
10:32:39	385.3
10:32:39	385.3
10:32:39	385.3
10:32:43	385.3
10:32:48	385.3
10:32:48	385.3
10:32:48	385.3
10:32:48	385.3
10:32:48	385.3
10:32:48	385.3
10:32:56	385.4
10:32:56	385.4
10:32:56	385.4
10:32:56	385.4
10:32:56	385.4
10:33:01	385.4
10:33:01	385.4
10:33:01	385.4
10:33:01	385.4
10:33:01	385.4
10:33:01	385.4
10:33:03	385.3
10:33:04	385.4
10:33:04	385.4
10:33:17	385.4
10:33:17	385.4
10:33:34	385.3
10:33:34	385.3
10:33:34	385.3
10:33:34	385.3
10:33:34	385.3
10:33:34	385.3
10:33:34	385.3
10:33:34	385.3
10:33:34	385.3
10:33:34	385.3
10:33:34	385.3
10:33:34	385.3
10:33:34	385.3
10:33:34	385.3
10:33:34	385.3
10:33:34	385.3
10:33:34	385.3
10:33:34	385.3
10:33:34	385.3
10:33:35	385.3
10:33:35	385.3
10:33:35	385.3
10:33:35	385.3
10:33:35	385.3
10:33:42	385.4
10:33:42	385.4
10:33:45	385.4
10:33:55	385.3
10:33:55	385.3
10:33:55	385.3
10:33:55	385.3
10:33:55	385.3
10:33:55	385.3
10:33:55	385.3
10:33:55	385.3
10:33:55	385.3
10:33:55	385.3
10:33:55	385.3
10:33:55	385.3
10:33:55	385.3
10:33:55	385.3
10:33:55	385.3
10:33:55	385.3
10:33:55	385.3
10:33:55	385.3
10:33:55	385.3
10:33:55	385.3
10:33:55	385.3
10:33:55	385.3
10:33:55	385.3
10:33:55	385.3
10:33:55	385.3
10:33:55	385.3
10:33:57	385.3
10:33:57	385.3
10:33:57	385.3
10:33:57	385.4
10:33:57	385.4
10:33:57	385.4
10:33:57	385.4
10:33:57	385.4
10:33:57	385.4
10:33:57	385.4
10:33:57	385.4
10:33:57	385.4
10:33:57	385.4
10:33:57	385.4
10:33:59	385.3
10:33:59	385.3
10:33:59	385.3
10:33:59	385.3
10:33:59	385.3
10:34:08	385.4
10:34:08	385.4
10:34:08	385.4
10:34:08	385.4
10:34:08	385.4
10:34:08	385.4
10:34:08	385.4
10:34:08	385.4
10:34:08	385.4
10:34:09	385.4
10:34:09	385.4
10:34:21	385.4
10:34:22	385.4
10:34:22	385.4
10:34:22	385.4
10:34:22	385.4
10:34:23	385.4
10:34:23	385.4
10:34:23	385.4
10:34:23	385.4
10:34:23	385.4
10:34:23	385.4
10:34:23	385.4
10:34:23	385.4
10:34:23	385.4
10:34:23	385.4
10:34:23	385.4
10:34:23	385.4
10:34:45	385.5
10:35:02	385.4
10:35:05	385.4
10:35:05	385.4
10:35:05	385.4
10:35:05	385.4
10:35:05	385.4
10:35:05	385.4
10:35:05	385.4
10:35:05	385.4
10:35:05	385.4
10:35:05	385.4
10:35:05	385.4
10:35:05	385.4
10:35:05	385.4
10:35:05	385.4
10:35:05	385.4
10:35:05	385.4
10:35:05	385.4
10:35:06	385.4
10:35:06	385.4
10:35:06	385.4
10:35:06	385.4
10:35:06	385.4
10:35:06	385.4
10:35:06	385.4
10:35:06	385.4
10:35:06	385.4
10:35:10	385.5
10:35:10	385.5
10:35:10	385.5
10:35:10	385.5
10:35:10	385.5
10:35:10	385.5
10:35:10	385.5
10:35:10	385.5
10:35:10	385.5
10:35:10	385.5
10:35:10	385.5
10:35:10	385.5
10:35:10	385.5
10:35:10	385.5
10:35:10	385.5
10:35:10	385.5
10:35:10	385.5
10:35:10	385.5
10:35:10	385.5
10:35:10	385.5
10:35:10	385.5
10:35:10	385.5
10:35:10	385.5
10:35:10	385.5
10:35:10	385.5
10:35:10	385.5
10:35:15	385.5
10:35:21	385.6
10:35:21	385.6
10:35:21	385.6
10:35:21	385.6
10:35:21	385.6
10:35:21	385.6
10:35:21	385.6
10:35:23	385.6
10:35:23	385.6
10:35:23	385.6
10:35:23	385.6
10:35:23	385.6
10:35:25	385.6
10:35:25	385.6
10:35:25	385.6
10:35:25	385.6
10:35:25	385.6
10:35:37	385.6
10:35:44	385.5
10:35:44	385.5
10:35:44	385.5
10:35:44	385.5
10:35:44	385.5
10:35:44	385.5
10:35:44	385.5
10:36:02	385.4
10:36:04	385.5
10:36:07	385.5
10:36:07	385.5
10:36:07	385.5
10:36:07	385.5
10:36:07	385.5
10:36:07	385.5
10:36:07	385.5
10:36:07	385.5
10:36:07	385.5
10:36:07	385.5
10:36:07	385.5
10:36:07	385.6
10:36:07	385.6
10:36:07	385.6
10:36:07	385.6
10:36:07	385.6
10:36:07	385.6
10:36:07	385.6
10:36:07	385.6
10:36:07	385.6
10:36:07	385.6
10:36:07	385.6
10:36:12	385.7
10:36:12	385.7
10:36:12	385.7
10:36:12	385.7
10:36:12	385.7
10:36:12	385.7
10:36:12	385.7
10:36:12	385.7
10:36:12	385.7
10:36:12	385.7
10:36:17	385.8
10:36:17	385.8
10:36:17	385.8
10:36:17	385.8
10:36:17	385.8
10:36:17	385.8
10:36:17	385.8
10:36:17	385.8
10:36:17	385.8
10:36:17	385.9
10:36:17	385.9
10:36:17	385.9
10:36:17	385.9
10:36:17	385.9
10:36:17	385.9
10:36:17	385.9
10:36:17	385.9
10:36:17	385.9
10:36:17	385.9
10:36:17	385.9
10:36:17	385.9
10:36:17	385.9
10:36:17	385.9
10:36:17	385.9
10:36:17	385.9
10:36:17	385.9
10:36:17	385.9
10:36:18	385.9
10:36:18	385.9
10:36:18	385.9
10:36:18	385.9
10:36:18	385.9
10:36:18	385.9
10:36:18	385.9
10:36:38	385.9
10:36:39	385.8
10:36:39	385.8
10:36:39	385.8
10:36:39	385.8
10:36:39	385.8
10:36:39	385.8
10:36:39	385.8
10:36:39	385.8
10:36:39	385.8
10:36:39	385.8
10:36:39	385.8
10:36:40	385.8
10:36:46	385.8
10:36:46	385.8
10:36:46	385.8
10:36:46	385.8
10:36:59	385.7
10:37:04	385.8
10:37:04	385.7
10:37:28	385.8
10:37:28	385.8
10:37:28	385.8
10:37:28	385.8
10:37:28	385.8
10:37:28	385.8
10:37:28	385.8
10:37:28	385.8
10:37:28	385.8
10:37:28	385.8
10:37:28	385.8
10:37:28	385.8
10:37:28	385.8
10:37:28	385.8
10:37:28	385.8
10:37:31	385.8
10:37:31	385.8
10:37:31	385.8
10:37:31	385.8
10:37:32	385.8
10:37:39	385.7
10:37:39	385.7
10:37:39	385.7
10:37:39	385.7
10:37:39	385.7
10:37:39	385.7
10:37:39	385.7
10:37:44	385.7
10:37:44	385.7
10:37:44	385.7
10:37:44	385.7
10:37:44	385.7
10:37:44	385.7
10:37:44	385.7
10:37:54	385.7
10:37:54	385.7
10:37:54	385.7
10:37:54	385.7
10:37:59	385.8
10:38:04	385.7
10:38:04	385.7
10:38:04	385.7
10:38:04	385.6
10:38:06	385.7
10:38:10	385.6
10:38:10	385.6
10:38:10	385.6
10:38:10	385.6
10:38:10	385.6
10:38:10	385.6
10:38:10	385.6
10:38:10	385.6
10:38:10	385.6
10:38:10	385.6
10:38:10	385.6
10:38:10	385.6
10:38:10	385.6
10:38:10	385.6
10:38:10	385.6
10:38:10	385.6
10:38:10	385.6
10:38:10	385.6
10:38:10	385.6
10:38:25	385.6
10:38:42	385.6
10:38:42	385.6
10:38:42	385.6
10:38:42	385.6
10:38:42	385.6
10:38:42	385.6
10:38:42	385.6
10:38:49	385.6
10:38:53	385.6
10:39:04	385.5
10:39:25	385.5
10:39:30	385.5
10:39:31	385.5
10:39:31	385.5
10:39:31	385.5
10:39:31	385.5
10:39:31	385.5
10:39:31	385.5
10:39:31	385.5
10:39:31	385.5
10:39:31	385.5
10:39:31	385.5
10:39:31	385.5
10:39:31	385.5
10:39:31	385.5
10:39:31	385.5
10:39:31	385.5
10:39:31	385.5
10:39:31	385.5
10:39:31	385.5
10:39:31	385.5
10:39:32	385.5
10:39:32	385.5
10:39:32	385.5
10:39:32	385.5
10:39:32	385.5
10:39:32	385.5
10:39:32	385.5
10:39:32	385.5
10:39:35	385.6
10:39:36	385.5
10:39:37	385.5
10:39:37	385.5
10:39:37	385.5
10:39:37	385.5
10:39:38	385.5
10:39:38	385.5
10:39:39	385.5
10:39:39	385.5
10:39:39	385.5
10:39:39	385.5
10:39:39	385.5
10:39:39	385.5
10:39:39	385.5
10:39:39	385.5
10:39:39	385.5
10:39:39	385.5
10:39:39	385.5
10:39:39	385.5
10:39:39	385.5
10:39:42	385.6
10:39:42	385.6
10:39:42	385.6
10:39:42	385.6
10:39:42	385.6
10:39:42	385.6
10:39:42	385.6
10:39:42	385.6
10:39:42	385.6
10:39:42	385.6
10:39:42	385.6
10:39:42	385.6
10:39:42	385.6
10:39:42	385.6
10:39:42	385.6
10:39:42	385.6
10:39:42	385.6
10:39:42	385.6
10:39:42	385.6
10:39:42	385.6
10:39:42	385.6
10:39:42	385.6
10:39:42	385.6
10:39:42	385.6
10:39:42	385.6
10:39:42	385.6
10:39:42	385.6
10:39:56	385.6
10:39:56	385.6
10:39:56	385.6
10:39:56	385.6
10:39:56	385.6
10:39:57	385.6
10:39:57	385.6
10:39:58	385.6
10:39:58	385.6
10:39:58	385.6
10:39:58	385.6
10:39:59	385.6
10:39:59	385.6
10:40:00	385.6
10:40:21	385.6
10:40:22	385.6
10:40:22	385.6
10:40:22	385.6
10:40:22	385.6
10:40:22	385.6
10:40:22	385.6
10:40:22	385.6
10:40:22	385.6
10:40:22	385.6
10:40:22	385.6
10:40:22	385.6
10:40:22	385.6
10:40:28	385.7
10:40:49	385.7
10:40:54	385.6
10:40:54	385.6
10:40:54	385.6
10:40:54	385.6
10:40:54	385.6
10:40:54	385.6
10:40:54	385.6
10:40:54	385.6
10:40:54	385.6
10:40:57	385.6
10:40:57	385.6
10:41:00	385.6
10:41:01	385.6
10:41:01	385.6
10:41:01	385.6
10:41:01	385.6
10:41:01	385.6
10:41:02	385.5
10:41:41	385.5
10:41:54	385.6
10:41:57	385.6
10:41:57	385.6
10:42:02	385.5
10:42:08	385.6
10:42:08	385.5
10:42:25	385.6
10:42:26	385.6
10:42:26	385.6
10:42:26	385.6
10:42:26	385.6
10:42:26	385.6
10:42:26	385.6
10:42:26	385.6
10:42:26	385.6
10:42:26	385.6
10:42:26	385.6
10:42:26	385.6
10:42:26	385.6
10:42:26	385.6
10:42:26	385.6
10:42:26	385.6
10:42:26	385.6
10:42:26	385.6
10:42:26	385.6
10:42:26	385.6
10:42:26	385.6
10:42:26	385.6
10:42:26	385.6
10:42:26	385.6
10:42:26	385.6
10:42:26	385.6
10:42:26	385.6
10:42:26	385.6
10:42:26	385.6
10:42:26	385.6
10:42:26	385.6
10:42:26	385.6
10:42:26	385.6
10:42:26	385.6
10:42:26	385.6
10:42:26	385.6
10:42:26	385.6
10:42:26	385.6
10:42:26	385.7
10:42:26	385.7
10:42:26	385.7
10:42:26	385.7
10:42:26	385.7
10:42:26	385.7
10:42:26	385.8
10:42:26	385.8
10:42:26	385.8
10:42:26	385.8
10:42:26	385.8
10:42:26	385.8
10:42:27	385.8
10:42:33	385.8
10:42:41	385.8
10:42:41	385.8
10:42:41	385.8
10:42:41	385.8
10:42:41	385.8
10:42:41	385.8
10:42:41	385.8
10:42:41	385.8
10:42:41	385.8
10:42:41	385.8
10:42:41	385.8
10:42:41	385.8
10:42:41	385.8
10:42:56	385.8
10:42:56	385.8
10:42:56	385.8
10:42:56	385.8
10:42:56	385.8
10:42:56	385.8
10:42:56	385.8
10:42:56	385.8
10:42:56	385.8
10:42:56	385.8
10:42:56	385.8
10:42:56	385.8
10:42:56	385.8
10:42:56	385.8
10:42:56	385.8
10:42:56	385.8
10:42:56	385.8
10:42:56	385.8
10:42:57	385.8
10:42:57	385.8
10:42:57	385.8
10:42:58	385.9
10:42:58	385.9
10:43:07	385.9
10:43:09	385.8
10:43:20	385.9
10:43:20	385.9
10:43:20	385.9
10:43:20	385.9
10:43:25	385.9
10:43:25	385.8
10:43:35	385.9
10:43:48	385.9
10:43:57	385.9
10:44:00	385.9
10:44:01	385.9
10:44:02	385.8
10:44:06	385.9
10:44:25	385.9
10:44:25	385.9
10:44:37	385.9
10:44:39	385.8
10:44:39	385.8
10:44:39	385.8
10:44:39	385.8
10:44:39	385.8
10:44:39	385.8
10:44:39	385.8
10:44:39	385.8
10:44:39	385.8
10:44:39	385.8
10:44:39	385.8
10:44:39	385.8
10:44:39	385.8
10:44:39	385.8
10:44:40	385.8
10:44:40	385.8
10:44:40	385.8
10:44:40	385.8
10:44:40	385.8
10:44:40	385.8
10:44:40	385.8
10:44:40	385.8
10:44:40	385.8
10:44:40	385.8
10:44:40	385.8
10:44:40	385.8
10:44:40	385.8
10:44:40	385.8
10:44:53	385.8
10:44:53	385.9
10:44:54	385.9
10:44:54	385.9
10:44:54	385.9
10:44:54	385.9
10:44:59	385.9
10:45:00	385.9
10:45:02	385.8
10:45:03	385.9
10:45:12	385.8
10:45:12	385.8
10:45:12	385.8
10:45:12	385.8
10:45:12	385.8
10:45:12	385.8
10:45:12	385.8
10:45:12	385.8
10:45:12	385.8
10:45:12	385.8
10:45:12	385.8
10:45:12	385.8
10:45:45	385.7
10:45:45	385.7
10:45:45	385.7
10:45:45	385.7
10:45:45	385.7
10:45:45	385.7
10:45:45	385.7
10:45:45	385.7
10:45:45	385.7
10:45:45	385.7
10:45:45	385.7
10:45:45	385.7
10:45:45	385.7
10:45:45	385.7
10:45:45	385.7
10:45:45	385.7
10:45:45	385.7
10:45:45	385.7
10:45:49	385.7
10:45:50	385.7
10:45:50	385.7
10:45:51	385.7
10:45:52	385.6
10:45:52	385.6
10:45:52	385.6
10:45:52	385.6
10:45:52	385.6
10:45:52	385.6
10:45:52	385.6
10:45:52	385.6
10:45:52	385.6
10:45:52	385.6
10:45:52	385.6
10:45:52	385.6
10:45:52	385.6
10:45:52	385.6
10:45:52	385.6
10:45:52	385.6
10:45:52	385.6
10:45:52	385.6
10:45:52	385.6
10:45:53	385.6
10:45:53	385.6
10:45:54	385.6
10:45:54	385.6
10:45:54	385.6
10:45:54	385.6
10:45:54	385.6
10:45:54	385.6
10:45:54	385.6
10:45:54	385.6
10:45:54	385.6
10:45:54	385.6
10:45:54	385.6
10:45:54	385.6
10:45:54	385.6
10:45:54	385.6
10:45:54	385.6
10:45:54	385.6
10:45:54	385.6
10:45:55	385.6
10:45:55	385.7
10:45:55	385.6
10:45:57	385.7
10:45:58	385.7
10:46:06	385.6
10:46:08	385.6
10:46:08	385.6
10:46:08	385.6
10:46:08	385.6
10:46:08	385.6
10:46:08	385.6
10:46:08	385.6
10:46:08	385.6
10:46:08	385.6
10:46:08	385.6
10:46:08	385.6
10:46:09	385.6
10:46:09	385.6
10:46:09	385.6
10:46:09	385.6
10:46:09	385.6
10:46:11	385.6
10:46:12	385.7
10:46:13	385.7
10:46:13	385.6
10:46:14	385.7
10:46:15	385.6
10:46:15	385.7
10:46:15	385.7
10:46:16	385.7
10:46:17	385.7
10:46:17	385.7
10:46:17	385.7
10:46:17	385.7
10:46:17	385.7
10:46:17	385.7
10:46:17	385.7
10:46:17	385.7
10:46:17	385.7
10:46:17	385.7
10:46:17	385.7
10:46:17	385.7
10:46:17	385.7
10:46:17	385.7
10:46:17	385.7
10:46:17	385.7
10:46:17	385.7
10:46:17	385.7
10:46:17	385.7
10:46:17	385.7
10:46:17	385.7
10:46:17	385.7
10:46:17	385.7
10:46:18	385.7
10:46:21	385.6
10:46:32	385.6
10:46:32	385.6
10:47:05	385.6
10:47:08	385.7
10:47:13	385.7
10:47:30	385.6
10:47:30	385.6
10:47:30	385.6
10:47:30	385.6
10:47:30	385.6
10:47:30	385.6
10:47:30	385.6
10:47:30	385.6
10:47:30	385.6
10:47:30	385.6
10:47:30	385.6
10:47:30	385.6
10:47:30	385.6
10:47:30	385.6
10:47:30	385.6
10:47:30	385.6
10:47:30	385.6
10:47:30	385.6
10:47:30	385.6
10:47:30	385.6
10:47:30	385.6
10:47:35	385.7
10:47:35	385.7
10:47:35	385.7
10:47:35	385.7
10:47:35	385.7
10:47:35	385.7
10:47:35	385.7
10:47:35	385.7
10:47:35	385.7
10:47:35	385.7
10:47:35	385.7
10:47:35	385.7
10:47:35	385.7
10:47:35	385.7
10:47:35	385.7
10:47:35	385.7
10:47:35	385.7
10:47:35	385.7
10:47:35	385.7
10:47:35	385.7
10:47:35	385.7
10:47:35	385.7
10:47:35	385.7
10:47:35	385.8
10:47:35	385.8
10:47:35	385.8
10:47:35	385.8
10:47:35	385.8
10:47:35	385.8
10:47:35	385.8
10:47:35	385.8
10:47:35	385.8
10:47:35	385.8
10:47:35	385.8
10:47:35	385.8
10:47:35	385.8
10:47:35	385.8
10:47:35	385.8
10:47:35	385.8
10:47:35	385.8
10:47:35	385.8
10:47:35	385.8
10:47:35	385.8
10:47:35	385.8
10:47:35	385.8
10:47:35	385.8
10:47:36	385.8
10:47:36	385.8
10:47:38	385.9
10:47:38	385.9
10:47:38	385.9
10:47:38	385.9
10:47:38	385.9
10:47:38	385.9
10:47:38	385.9
10:47:38	385.9
10:47:38	385.9
10:47:38	385.9
10:47:38	385.9
10:47:39	385.9
10:47:39	385.9
10:47:39	385.9
10:47:39	385.9
10:47:39	385.9
10:47:39	385.9
10:47:40	385.9
10:47:40	385.9
10:47:44	386
10:47:44	386
10:47:44	386
10:47:44	386
10:47:44	386
10:47:44	386
10:47:44	386
10:47:44	386
10:47:44	386
10:47:44	386
10:47:44	386
10:47:44	386
10:47:44	386
10:47:44	386
10:47:44	386
10:47:44	386
10:47:44	386
10:47:44	386
10:47:44	386
10:47:44	386
10:47:44	386
10:47:44	386
10:47:44	386
10:47:44	386
10:47:44	386.1
10:47:44	386.1
10:47:44	386.1
10:47:44	386.1
10:47:44	386.1
10:47:44	386.1
10:47:44	386.1
10:47:44	386.1
10:47:44	386.1
10:47:44	386.1
10:47:44	386.1
10:47:44	386.1
10:47:44	386.1
10:47:44	386.1
10:47:44	386.1
10:47:44	386.1
10:47:44	386.1
10:47:45	386.1
10:47:45	386.1
10:47:45	386.1
10:47:46	386.1
10:47:46	386.1
10:47:46	386.1
10:47:46	386.1
10:47:46	386.1
10:47:46	386.1
10:47:46	386.1
10:47:48	386.1
10:47:50	386.1
10:47:50	386.1
10:47:50	386.1
10:47:50	386.1
10:47:50	386.1
10:47:54	386.1
10:47:57	386.1
10:47:57	386.1
10:47:57	386.1
10:47:57	386.1
10:47:57	386.1
10:47:57	386.1
10:47:57	386.1
10:47:57	386.1
10:47:58	386.1
10:47:58	386.1
10:47:58	386.1
10:47:58	386.1
10:47:58	386.1
10:47:58	386.1
10:47:58	386.1
10:47:58	386.1
10:47:58	386.1
10:47:58	386.1
10:47:58	386.1
10:48:02	386
10:48:05	386.1
10:48:22	386
10:48:22	386
10:48:22	386
10:48:22	386
10:48:22	386
10:48:22	386
10:48:22	386
10:48:22	386
10:48:22	386
10:48:22	386
10:48:22	386
10:48:22	386
10:48:22	386
10:48:22	386
10:48:22	386
10:48:22	386
10:48:22	386
10:48:22	386
10:48:22	386
10:48:22	386
10:48:22	386
10:48:22	386
10:48:22	386
10:48:22	386
